timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601549367976,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549367986,12,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8262,690,1,1,null,0,1,0
1601549367986,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549367995,4,гостевая,200,,sendComment 1-1,text,true,,4150,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549367999,6,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4495,887,1,1,null,0,3,0
1601549368000,3,комментарий,200,,sendComment 1-1,text,true,,274,590,1,1,http://localhost:8080/service/guestbook?user=ДжиИ%20Мани%20Банк&text=Отличные%20ребята.,3,0,0
1601549368004,3,комментарий,200,,sendComment 1-1,text,true,,4221,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549368008,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,478,0,1,1,null,0,0,0
1601549368010,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549368010,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549368020,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549368020,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549368031,11,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8333,690,1,1,null,0,0,0
1601549368031,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549368038,4,гостевая,200,,sendComment 1-1,text,true,,4221,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549368042,6,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4580,929,1,1,null,0,3,0
1601549368043,3,комментарий,200,,sendComment 1-1,text,true,,274,632,1,1,http://localhost:8080/service/guestbook?user=Сбербанк&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549368047,3,комментарий,200,,sendComment 1-1,text,true,,4306,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549368051,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,473,0,1,1,null,0,0,0
1601549368053,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549368555,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549368565,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549368565,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549368576,10,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8418,690,1,1,null,0,2,0
1601549368576,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549368584,3,гостевая,200,,sendComment 1-1,text,true,,4306,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549368588,9,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4616,770,1,1,null,0,0,0
1601549368588,4,комментарий,200,,sendComment 1-1,text,true,,274,473,1,1,http://localhost:8080/service/guestbook?user=Sanofi&text=Спасибо!,4,0,0
1601549368592,5,комментарий,200,,sendComment 1-1,text,true,,4342,297,1,1,http://localhost:8080/service/guestbook,5,0,0
1601549368597,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,446,0,1,1,null,0,0,0
1601549368599,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549369100,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549369108,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549369109,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549369118,11,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8454,690,1,1,null,0,2,0
1601549369118,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549369127,3,гостевая,200,,sendComment 1-1,text,true,,4342,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549369131,20,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4733,1025,1,1,null,0,0,0
1601549369131,15,комментарий,200,,sendComment 1-1,text,true,,274,728,1,1,"http://localhost:8080/service/guestbook?user=Райффайзенбанк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",15,0,0
1601549369146,5,комментарий,200,,sendComment 1-1,text,true,,4459,297,1,1,http://localhost:8080/service/guestbook,5,0,0
1601549369152,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,502,0,1,1,null,0,0,0
1601549369153,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,503,0
1601549369655,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549369663,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549369664,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549369675,14,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8571,690,1,1,null,0,1,0
1601549369675,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549369685,5,гостевая,200,,sendComment 1-1,text,true,,4459,297,1,1,http://localhost:8080/service/guestbook,5,0,0
1601549369690,11,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4820,935,1,1,null,0,3,0
1601549369691,4,комментарий,200,,sendComment 1-1,text,true,,274,638,1,1,http://localhost:8080/service/guestbook?user=Филип%20Морис%20Интернэшнл&text=Отличные%20ребята.,4,0,0
1601549369696,7,комментарий,200,,sendComment 1-1,text,true,,4546,297,1,1,http://localhost:8080/service/guestbook,7,0,0
1601549369704,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,502,0,1,1,null,0,0,0
1601549369706,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549370207,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549370217,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549370218,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549370226,12,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8658,690,1,1,null,0,0,0
1601549370226,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549370234,4,гостевая,200,,sendComment 1-1,text,true,,4546,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549370239,7,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4898,904,1,1,null,0,1,0
1601549370239,3,комментарий,200,,sendComment 1-1,text,true,,274,607,1,1,http://localhost:8080/service/guestbook?user=ВТБ%2024&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549370243,4,комментарий,200,,sendComment 1-1,text,true,,4624,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549370247,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,467,0,1,1,null,0,0,0
1601549370249,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549370751,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549370761,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549370762,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549370770,9,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8736,690,1,1,null,0,2,0
1601549370771,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549370778,3,гостевая,200,,sendComment 1-1,text,true,,4624,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549370782,8,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4956,848,1,1,null,0,0,0
1601549370782,4,комментарий,200,,sendComment 1-1,text,true,,274,551,1,1,http://localhost:8080/service/guestbook?user=Райффайзенбанк&text=Спасибо!,4,0,0
1601549370786,4,комментарий,200,,sendComment 1-1,text,true,,4682,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549370790,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,470,0,1,1,null,0,0,0
1601549370792,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549371293,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549371302,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549371302,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549371312,27,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8813,690,1,1,null,0,0,2
1601549371312,8,гостевая,200,,sendComment 1-1,text,true,,4131,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549371320,19,гостевая,200,,sendComment 1-1,text,true,,4682,297,1,1,http://localhost:8080/service/guestbook,19,0,2
1601549371340,12,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5054,964,1,1,null,0,1,0
1601549371340,5,комментарий,200,,sendComment 1-1,text,true,,274,667,1,1,"http://localhost:8080/service/guestbook?user=ВТБ%2024&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",5,0,0
1601549371346,7,комментарий,200,,sendComment 1-1,text,true,,4780,297,1,1,http://localhost:8080/service/guestbook,7,0,0
1601549371354,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,478,0,1,1,null,0,0,0
1601549371355,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549371856,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549371864,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549371865,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549371872,11,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8892,690,1,1,null,0,1,0
1601549371872,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549371881,3,гостевая,200,,sendComment 1-1,text,true,,4780,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549371885,8,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5113,851,1,1,null,0,0,0
1601549371885,4,комментарий,200,,sendComment 1-1,text,true,,274,554,1,1,http://localhost:8080/service/guestbook?user=Спутник&text=Отличные%20ребята.,4,0,0
1601549371889,4,комментарий,200,,sendComment 1-1,text,true,,4839,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549371893,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,457,0,1,1,null,0,0,0
1601549371895,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549372396,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549372432,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549372432,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549372443,11,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,8951,690,1,1,null,0,3,0
1601549372444,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549372453,3,гостевая,200,,sendComment 1-1,text,true,,4839,297,1,1,http://localhost:8080/service/guestbook,3,0,0
1601549372457,8,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5204,947,1,1,null,0,0,0
1601549372457,4,комментарий,200,,sendComment 1-1,text,true,,274,650,1,1,http://localhost:8080/service/guestbook?user=Газпромбанк&text=Благодарю%20за%20отличную%20работу!,4,0,0
1601549372461,4,комментарий,200,,sendComment 1-1,text,true,,4930,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549372466,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,482,0,1,1,null,0,0,0
1601549372468,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,502,0
1601549372969,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549372977,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549372977,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549372987,12,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9042,690,1,1,null,0,0,0
1601549372987,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549372995,4,гостевая,200,,sendComment 1-1,text,true,,4930,297,1,1,http://localhost:8080/service/guestbook,4,0,0
1601549373000,12,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5242,788,1,1,null,0,1,0
1601549373000,6,комментарий,200,,sendComment 1-1,text,true,,274,491,1,1,http://localhost:8080/service/guestbook?user=БОЛЬ&text=Спасибо!,6,0,0
1601549373006,6,комментарий,200,,sendComment 1-1,text,true,,4968,297,1,1,http://localhost:8080/service/guestbook,6,0,0
1601549373013,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,440,0,1,1,null,0,0,0
1601549373018,10,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,2,0
1601549373019,10,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,10,0,0
1601549373030,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549373030,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549373040,15,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9080,690,1,1,null,0,1,0
1601549373040,12,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,12,0,0
1601549373053,3,гостевая,200,,sendComment 1-1,text,true,,4968,297,1,1,http://localhost:8080/service/guestbook,3,0,0
